text,time,image_url,likes,comments,shares
"La alcadesa de Guayaquil, Cynthia Viteri alias ""la colorada infiel"" se ha pegado tremendo cabreo por las imagenes suyas difundidad en redes sociales donde se la ve ""libando"" junto a un grupo de alcoholicos sin usar masacarilla ni respetando el distanciamiento social; osea mejor dicho ""YA SE EMPUTÓ"" 🤣",1601671589.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120764420_2749832265338042_6534049227043066182_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=57KWMt9ri6IAX_9pNCj&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=1ea1cfa807d65dda638053208e6978ae&oe=60B26672,1081,708,0
"Guillermo Lasso habría sido ingresado la noche de ayer a un hospital de Guayaquil, luego de haberse enterado que el C.N.E. aprobó la participación del #binomio de la esperanza en las próximas elecciones; el diagnostico fue un ""cuadro severo de churreta y culillo agudos"" osea mejor dicho, se está ""CAGANDO"". Noticia en desarrollo 🤣  #Elecciones2021 #LassoBorrero2021 #ConHumor #noseofederán",1601571338.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120497760_2748800992107836_5093474274207531661_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=iKkY9M9Wtn8AX9Doq8R&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=08efbbf0d0fd4ba97e3a03a6882f5828&oe=60AFCC64,120,36,0
"Esta mañana una cerda ha presentado ante la #fiscalía una demanda de #paternidad contra Abdalá Bucarám quien supuestamente sería el progenitor de sus 8 lechones, solicita realizar prueba de #ADN. Noticia en desarrollo 🐽  #ADNdelloco #losbucarám #quefamilia #quepandilla",1601494199.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120223577_2747942865526982_860435665257227503_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=xOITFNczrw4AX8kEOVV&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=3cf05fa65f97c0b5e476fcea4f18bdb4&oe=60B18D16,87,16,0
"Esta mañana el ex-presidente Correa fué sorprendido por su esposa en el balcón de su ático belga gritando ""si quieren matarme, mátenme chucha"", a lo que reaccionó como lo hubiera hecho cualquiera, y con un buen ""carajazo y un estate quieto"" lo mando para adentro a seguir lavando los platos a ver si así lo supera. ¿Qué te parece? 🤣  #30S #ElLocoDelAtico #ConHumor #Noseofederán",1601486646.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120424173_2747863675534901_9143636834152991181_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=dapNJuEomJgAX8ypBET&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=400bdee3a364ebf9ec0c3f8cb611f389&oe=60B25FE4,31,61,0
"""Jacobito"", sigue contando toda la ""huevada"" desde Latacunga; y ésta vez le toca a su #ñaño Dalo Bucarám; quién sería esteril teniendo 4 hijos con la Gaby Pazmiño 🤣🤣  #DaloCachudo #losbucarám #quefamilia #quepandilla",1601252561.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120390979_2745262202461715_8666959181786832629_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=JH8x6Nco0KEAX95TQde&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=3ebfaba22b598a65e39811b905802778&oe=60B244EC,125,56,0
Imágenes en video exclusivas de la entrada de #Jacobito Bucarám a la cárcel de Latacunga. El tema del día dando mucho de sí. Noticia en desarrollo 🤣  #LosBucarám #QuéFamilia #QuéPandilla,1601172111.0,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png,77,7,0
"Jacobo Bucarám luego de ser trasladado a la cárcel de Latacunga, ha lanzado la siguiente amenaza: ""se jodieron chucha, ahora si voy a contar toda la huevada"" y ha empezado con algo que era un secreto a voces, ¿acaso alguien lo dudaba? 🤣🤣🤣 #LosBucaram #QuéFamilia #ConHumor",1601169110.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120340424_2744394669215135_4438612464759971942_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=OMc-pxlO4zoAX8WoVaw&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=9920e14414b519545626b33fd6ea540e&oe=60B19F36,149,61,0
"Se filtran imágenes de la celda de #Jacobito en #Latacunga; desde dónde sigue manteniendo que es #inocente, mejor dicho, ""casi un santo"". ¿Tú le crees? 🧐  #JacoboBucaram #RataImnunda #ConHumor #Altarro  Síguenos en Twitter @culimercio",1601160778.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120278261_2744322149222387_8673654724108557714_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=TynFT3-5OAEAX-aNX3r&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=1fd3a73c55fa92a2a4296df2d6169469&oe=60B0C988,23,2,0
"El banquero y candidato Guillermo Lazzo; ha dicho que ""Jacobito es un buen muchacho"" como era él mismo de jóven y que de ganar la presidencia lo sacarán de la cárcel de inmediato. Noticia en desarrollo 😝  #LassoYJacobito #ConHumor #EsNoticiaFalsa #NoSeCreerán",1601159089.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120218426_2744307539223848_7377616098343396861_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=FhSyaNv5G5gAX9ysxb4&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=66c57f132ebdf2440c02ad4d8f2cab44&oe=60AF5695,89,173,0
"Director del ISSPOL (Instituto de la Seguridad Social de la Policía) ha declarado esta tarde que tras la estafa que sufrió la entidad; los ""bodys"" deberán ver reducido su cupo anual de ""mozitas"" a solo 1 o 2 máximo hasta el 2025. ¿Qué penita no? 😂  #ISSPOL #PobresChapas #ConHumor",1601084048.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120250908_2743530829301519_1447353166397021756_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=DUon8OEzy1cAX9QHs6n&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=3626597e3aa9d11294c0b950d7786cda&oe=60B09361,51,18,0
"Al grito de ""mijo es inocente chucha, lo juro por mis Santos sacos de yute"", el loco Abdalá Bucarám acusó hoy al gobierno de estar ""sebandose"" con el seboso de su hijo #jacobito, ¿Tú le crees? 😡  #YoNO #BucaramRatas #FamiliaDeChoros #ConHumor",1601081972.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120269389_2743511825970086_8905751687757702235_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=X9HrKRj5IH8AX8xnNdj&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=b7125213ee19666873165198ec2520ac&oe=60B1372D,30,5,0
"HORA l Policía colombiana detiene a JACOBO BUCARÁM, imágenes exclusivas; noticia en desarrollo 😂👇  #CayoElMarrano #AlTacho #ConHumor",1601006012.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120254650_2742666576054611_5345825568752425188_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=110474&_nc_ohc=yQWxcR3oPiUAX_4N3RW&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=0dea8d089987b74f98d56f8ef241fce1&oe=60AF02E5,95,12,0
"Rafael Correa habría sido arrestado en Bélgica según #CEDATOS, lo que le quita el 99% de fiabilidad a la noticia 😂  ¡Para que vean los ""borricos que es feo que les mientan!  #Casobochornos #ConHumor #Noseofenderan",1600986609.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119953398_2742390116082257_3233016774929304309_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=r5OxL0xixgEAX8-8iKI&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=5bf0fff5daa17ce3a9e2777dd28506d8&oe=60B08D9B,33,30,0
"Según encuesta de CEDATOS patrocinada por Lenín Moreno y Guillermo Lasso; el 99% de ecuatorianos ""adora a los agentes de tránsito y tambíen odia el encebollado"" ¿Tu les crees? 🧐  #Cerdatos #mentirosos #conhumor #noseofenderán",1600977392.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120034667_2742377936083475_2356260612898563744_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=VhXn3_PNPO4AX9s2YXz&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=1981da669f90d0a9469b2b30710c927e&oe=60AFF817,36,5,0
"Según Guillermo Lasso ""cualquier natural tiene unos centavitos en Panamá o Suiza"", y dijo que ""no entiende tanta alaraca de la gente"" ¿estás de acuerdo? 😡  #Elecciones2021 #ConHumor #Noseofenderán",1600908896.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120138154_2741611336160135_2700819012605284014_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=xYlrHV5T5QAAX_lyt9k&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=fc9071b8f833c00851c452ffda19f642&oe=60B0D259,29,41,0
"Lenín Moreno ha anunciado el día de hoy a través de su cuenta de Twitter @lenin, que restaurará el popular ""Diablo de Tandapi"" ya que su imagen le recuerda mucho a su adorada y ""bella"" esposa Rocío. La restauración le costará al estado al rededor de 200 millones de dólares, y será considerada la obra ""más importante"" del Gobierno del presidente Moreno. Noticia en desarollo ¿Qué te parece? 😂  #RocioEsElDiablo #ConHumor #Noseofenderán  Síguenos en Twitter @culimercio",1600904696.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120137590_2741571176164151_4814170268643069292_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=9kyDOOe61AgAX_UHId7&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=3adf00dee67491fae9772759e72f14a3&oe=60B07B06,66,28,0
"Tremendo ""degenere"" captado en video a las afueras de la #asamblea nacional, se rumorea que participantes son miembros afines al partido de gobierno. Noticia en desarrollo 🤣  #politicosperros #degenere #Conhumor  Síguenos en Twitter @culimercio",1600827211.0,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png,8,0,0
"HORA: Al final se juega el partido ""sin choros, ni marihuanos en la grada"" y el #idolosh cae en su estadio ante el #Flamengo y por la sombrita, ""eliminado de la copa"". SE REGISTRAN SAQUEOS EN GUAYAQUIL 😂  #CopaLibertadores #idolosh #Copialona #ConHumor",1600820901.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120084674_2740640679590534_8264807027116470223_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=P1wvhLQGO2sAX9rHeJd&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=0307dee3f4da55761bb3e82471107852&oe=60AFDE05,33,15,0
"El estadio Monumental del #Copialona ha quedado inhabilitado para el partido contra el Flamengo por haberse detectado miles de casos de ""guayacos choros y marihuaneros""; ah y también 1 solo caso de #COVID-19; lo que pone en alto riesgo a la ciudadanía. Noticia en desarrollo 🤣  #CopaLibertadores #Barceleche #ConHumor #noseofenderán  Síguenos en Twitter @culimercio",1600806232.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120004981_2740504029604199_6059307712658101848_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=RulaHy9fgBsAX-FRsVg&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=6ba91bfa3242cbedc9b7c4b39f13a6ff&oe=60B1A8CB,32,11,0
"Arde Troya, CNE ""descalifica"" de la carrera electoral al ""binomio de la esperanza"" correista, y proclama directamente como #presidente a Guillermo Lasso, con el fin de ahorrarse la plata de armar elecciones, si al final ya todo el mundo sabe ""quién"" va a ganar ""COMO SEA"" ¿estás de acuerdo? 🤣 #Elecciones2021 #EsNoticiaFalsa #SoloEsMeme #noseofenderán Síguenos en Twitter @culimercio",1600795191.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120006675_2740380329616569_1287644897060571279_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=TYJ30CnxZAQAX-0bbCz&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=b907f5d17037fc6c61a26b3a915b4519&oe=60B21CFD,20,6,0
"""Eliminaremos el EAES para ver si todos esos guambras #cacas al fin pueden entrar a la universidad ya que la cabeza no les da para más"" manifestó el candidato presidencial Yaku Perez el día de hoy como estrategia de campaña. ¿estás de acuerdo? 🤨👇  #elecciones2021 #ConHumor #noseofenderán",1600793442.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120027805_2740355416285727_8401574963035394568_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=g2pfcSNXiSsAX8euoGp&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=f82bdd7104e971a42c3c4facc8cffc40&oe=60B1FFBC,30,10,0
Captado en video el momento preciso en que un #agente de tránsito es sobornado por conductor sin puntos en su licencia de conducir 👈🤣  #ANT #AsiSonDeBurros #ConHumor #Noseofenderán,1600776914.0,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png,53,13,0
Representantes del Cuerpo de Agentes de tránsito de Quito han declarado que los conductores lo que les tienen es #envidia; todo esto en relación a las múltiples quejas de varios ciudadanos del abuso en la imposición de multas en la capital. ¿Estás de acuerdo? 🤨👇  #QuitoSinLey #ConHumor #ANTecuador  Síguenos en Twitter @culimercio,1600730507.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120091548_2739713386349930_8777958781837935138_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=YykaqndBiWYAX8r8Pus&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=bce837551a6e67599f8c5a640bec13f9&oe=60B25A69,24,25,0
"El eterno ""bachiller"" se presenta a rendir exámen de acceso a la educación superior (EAES) y obtiene el puntaje mas bajo de la historia; pero como él quiere ser #presidente, dice que con eso le basta y le sobra. ¿estás de acuerdo con él? 🤣  #Elecciones2021 #ConHumor #noseofenderán Síguenos en Twitter @culimercio",1600714507.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119864896_2739544159700186_8609698814091217915_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=4c4mJGzaQCYAX8i2h5R&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=7b8fd788b3f51a7b88f57411b9201cbe&oe=60B25950,39,9,0
"Tal como era de esperarase, la fiscal Diana Salazar ""alias 10/20"" ha declarado el día de hoy que están investigando ""clara participación"" de @MashiRafel en erupción del volcán #Sangay mediante su ""potente influjo psíquico"". Noticia en desarrollo 🤣  #Elecciones2021 #ConHumor #noseofenderán  Síguenos en Twitter @culimercio",1600711455.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119961411_2739509886370280_4975469932136831309_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=PBpexts7SlEAX9ZTWrX&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=a0b99af06ab30f407d1fccdd8f691b20&oe=60B290D1,237,181,0
"Abdalá Bucaram Ortiz NO ha muerto esta tarde en Guayaquil, NI TAMPOCO será velado en ninguna parte; porque ""hierba mala, nunca muere"" 🤣 ¿Y AHORA .. Y AHORAAA?  #Elecciones2021 #ConHumor#noseofenderán  Síguenos en Twitter @culimercio",1600652991.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120011683_2738836219770980_3449046149529529958_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=gCQSUX3FEaAAX-B54Nb&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=a111055833877d1ad54502921e612552&oe=60B03DEA,11,4,0
"@LassoGuillermo fue visto esta tarde ""comprando carne en la 18"" en Guayaquil, pero cuando le preguntan ¿cuánto cuesta la libra de arroz? ahí si dice que no sabe 😂  #Elecciones2021 #conhumor #noseofenderán  Síguenos en Twitter @culimercio",1600645508.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/120004794_2738703856450883_9083044189294588267_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=OD0pVC-BIVkAX8Iu0Nw&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=67a96142a7d981b6930f62bcf8bbae6b&oe=60B0DE1F,73,37,0
"El Presidente de la República dio un plazo de 24 horas al volcán #Sangay para ""que se deje de huevadas"" y manifestó que sino, tomarán las mismas medidas que con el COVID-19 ....... osea ""ninguna"" 😟  Síguenos en Twitter @culimercio",1600642394.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119982304_2738656763122259_4583986471387760668_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=_4gVez51kGUAX8L1mXn&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=923dc70169a56b6bc1d4fe7a0e1b66e1&oe=60AF89F3,285,98,0
Lenin Moreno y Guillermo Lasso convocados por la Federación Ecuatoriana de Ciclismo para acompañar a @RichardCarapazM en el mundial de ciclismo Imola 2020 ¡La cara de felicidad de Carapaz lo dice todo! 🤣👇  #Elecciones2021 #ConHumor #CachoNomasEs  Síguenos en Twitter @culimercio,1600566134.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119937163_2737816819872920_7989899482114495395_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=wy0-z4FF47sAX9kA39r&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=d1b62cd143ee53adc2ae65af85c9112c&oe=60B05BA5,10,0,0
"Los ""enanos toreros"" proponen revisar prohibición de corridas de toros aprobaba en consulta popular hace varios años ¿estas de acuerdo? 👈🤣 #TomaEnLaGeta #PorSapo #EnanoTorero",1600402397.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119798633_2736118046709464_86288575693914038_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&_nc_ohc=oL-9B_vzxQIAX8W7MZW&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=e14566bbfb2eb5d0aebb8e1004702b2c&oe=60B039CC,11,3,0
"¿Ecuador, país de ""burros"" o de ""borregos""? 🤣 ¿Con cuál te identicas tú? ¿Qué les contestarías? #Elecciones2021 #LassoBorrero2021 #ArauzPresidente  Síguenos en Twitter @culimercio",1600369614.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119862266_2735756606745608_3313266074088390204_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=9jHhazb2d_sAX_i3ICD&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=8d1bc930c22ed2125dc39481c324c0ba&oe=60B08A6A,13,3,0
¡Ahí queda su huevada! Exclamó el ex-mandatario @MashiRafael al conocer que el CNE nuevamente descalificó a su agrupación política para las próximas elecciones! 🤣 ¿Se da por vencido al fin? #elecciones2021 #VuelveRafael #Conhumor #cachonomases  Síguenos en Twitter @culimercio,1600303521.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119701515_2735048776816391_3608423485026782619_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Q0nX9fFKNPIAX_3aD29&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=4a953d678e1aafd987bc1a8ff1df9b9c&oe=60B1E850,22,44,0
"Guillermo Lasso ha declarado que nombrará a su entrañable amigo Jaime Bayly como cónsul en Miami durante su Gobierno; y que le importa ""paloma"" lo que piense el pueblo. 🤣 ¿Estás de acuerdo? #elecciones2021 #ConHumor #LassoBorrero2021 #cachonomases  Síguenos en Twitter @culimercio",1600291680.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119672765_2734900033497932_2758952034149513037_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=McDCYyaIpvkAX_f-Pn_&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=d3035f1b78f3949efe629fdb58d43f17&oe=60B215AD,7,8,0
"EXCLUSIVA: ¡@tinocotania confiesa tener un hijo secreto con el ""chómpiras"" que es igualito a su papá y es ""anticorreista"" declarado! 🧐 ¿Lo conoces, sabes quién es? @AnderssonBoscan @luisevivanco #conhumor #cachonomases  Síguenos en Twiter @culimercio",1600289732.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119685415_2734885916832677_5107606073344948267_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=_4A2EyMhBVMAX-oD3_K&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=42a32a10ecb2ef0638e191f84e9f1fc6&oe=60B0DB8D,8,2,0
"ULTIMA HORA: ¡No entiendo ni mierda qué es lo que piden! Contestó el mandatario a los médicos posgradistas que protestaban ayer en Carondelet! 🤣 Y para qué también, tiene razón #protestasmedicos #ElPeorGobiernoDeLaHistoria #conhumor #Cachonomases  Síguenos en Twiter @culimercio",1600277327.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119731334_2734747836846485_5081963407856336232_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=k2ppKc5mNqoAX8UYFYi&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=48d89ee65837fbe54d79a120b4517acb&oe=60AF4906,9,4,0
"¡El alcalde de #Quito dijo que ""el mismo se va encargar de hacer cumplir la ley"" y sale al paso de las polémicas declaraciones de varios agentes de tránsito en las últimas semanas! ¿Qué te parece? 🤣👇  #ConHumor #AgentesRatas #YaBasta #cachonomases Síguenos en Twiter @culimercio",1600220072.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/119595246_2734090510245551_963656870923854587_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=fKSLojs93FkAX_BiXV2&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=ea89cce2968c8e73b61f60132aac360b&oe=60B0023D,15,2,0
